label,region,hemi,view,x,y,.group,subgroup,.feature_id,atlas,source_package,source_atlas
lh_LH_region_25,LH_region_25,left,lateral,153.684332,56.289563,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,152.90986,56.011365,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,152.462991,55.15043,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,152.343723,53.706757,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,150.85625,51.472169,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,148.000571,48.446666,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,146.649287,45.84442,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,146.802398,43.665431,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,146.336379,42.509204,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,145.251231,42.37574,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,144.199778,43.892882,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,143.182018,47.060632,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,141.086716,48.413344,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,137.913872,47.951019,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,135.911382,46.977407,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,135.079247,45.49251,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,133.10205,43.65097,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,129.979791,41.452787,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,127.075045,40.403993,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,124.387812,40.504588,1,1,22,power,ggsegPower,ggsegPower::power
lh_LH_region_25,LH_region_25,left,lateral,122.693469,40.967825,1,1,22,power,ggsegPower,ggsegPower::power
